Customer_ID,Age,Gender,City,Bank_Name,Account_Balance_PKR,Loan_Status,Credit_Score,Account_Type,Churn
416,57,Male,Islamabad,HBL,877344,No,813,Savings,0
417,50,Female,Rawalpindi,HBL,1372470,Yes,848,Savings,1
418,26,Male,Rawalpindi,UBL,494172,No,396,Savings,0
419,60,Female,Karachi,HBL,1627243,No,669,Current,1
420,65,Female,Islamabad,Allied Bank,62682,No,716,Current,1
421,56,Male,Islamabad,UBL,205785,No,556,Current,0
422,46,Female,Karachi,HBL,1164470,Yes,427,Current,0
423,59,Female,Lahore,Allied Bank,197991,No,658,Savings,0
424,43,Male,Karachi,Allied Bank,70384,Yes,455,Current,1
425,52,Male,Lahore,Bank Alfalah,1189088,Yes,356,Current,0
426,67,Female,Karachi,Allied Bank,847560,No,881,Savings,1
427,42,Female,Lahore,Meezan Bank,1977915,No,855,Savings,1
428,41,Female,Lahore,HBL,1079859,Yes,375,Current,0
429,30,Male,Karachi,HBL,1632370,Yes,457,Savings,0
430,24,Female,Lahore,HBL,1297749,Yes,384,Savings,0
431,53,Female,Faisalabad,Allied Bank,1767561,Yes,621,Savings,0
432,62,Female,Rawalpindi,Allied Bank,1749899,Yes,608,Current,1
433,37,Male,Islamabad,HBL,1970015,No,829,Current,1
434,18,Male,Lahore,UBL,1301820,No,583,Current,0
435,25,Male,Lahore,UBL,150251,Yes,341,Savings,0
436,63,Male,Islamabad,Meezan Bank,890872,No,433,Current,1
437,33,Female,Lahore,Bank Alfalah,533743,Yes,703,Savings,1
438,31,Male,Islamabad,Meezan Bank,1951657,No,792,Current,0
439,29,Female,Karachi,HBL,1551002,Yes,521,Savings,1
440,68,Female,Faisalabad,HBL,1070531,No,528,Savings,1
441,40,Female,Faisalabad,HBL,1828008,No,751,Current,1
442,32,Female,Rawalpindi,Bank Alfalah,410414,Yes,605,Current,1
443,45,Male,Lahore,Allied Bank,1518948,No,418,Current,1
444,51,Male,Rawalpindi,Bank Alfalah,1365308,Yes,623,Current,1
445,19,Male,Karachi,Meezan Bank,414982,Yes,458,Savings,1
446,49,Male,Faisalabad,Allied Bank,1155202,No,538,Current,1
447,40,Male,Karachi,Allied Bank,1767506,Yes,695,Savings,0
448,39,Female,Karachi,Meezan Bank,866306,No,619,Savings,1
449,68,Male,Lahore,Allied Bank,1762615,No,488,Current,0
450,42,Male,Karachi,UBL,387261,Yes,608,Savings,0
451,39,Male,Faisalabad,Meezan Bank,932805,No,548,Current,0
452,39,Male,Rawalpindi,Meezan Bank,1729080,Yes,837,Current,0
453,66,Female,Faisalabad,UBL,417000,Yes,805,Current,0
454,69,Female,Lahore,Bank Alfalah,602247,No,693,Savings,1
455,59,Female,Faisalabad,Bank Alfalah,1591136,Yes,705,Current,0
456,23,Female,Islamabad,Bank Alfalah,1191221,No,480,Current,1
457,32,Female,Rawalpindi,Allied Bank,1082995,No,320,Savings,0
458,60,Male,Islamabad,UBL,747699,Yes,882,Current,1
459,54,Female,Islamabad,Meezan Bank,501986,No,893,Current,1
460,50,Female,Lahore,Meezan Bank,58555,Yes,454,Savings,0
461,25,Female,Karachi,Meezan Bank,146248,Yes,858,Current,1
462,61,Male,Islamabad,Allied Bank,1225809,Yes,493,Savings,0
463,61,Male,Faisalabad,Allied Bank,728800,Yes,523,Savings,1
464,22,Female,Karachi,Bank Alfalah,1821997,No,698,Savings,1
465,56,Male,Faisalabad,Allied Bank,1772798,Yes,579,Savings,0
466,21,Male,Faisalabad,Bank Alfalah,1180658,Yes,309,Savings,1
467,23,Female,Karachi,Bank Alfalah,680524,Yes,675,Savings,1
468,62,Male,Karachi,Meezan Bank,480974,No,771,Savings,1
469,49,Male,Faisalabad,Allied Bank,1568515,No,451,Savings,1
470,69,Male,Lahore,Bank Alfalah,559667,Yes,423,Savings,1
471,47,Female,Rawalpindi,UBL,1280837,No,852,Current,1
472,64,Female,Rawalpindi,UBL,1011056,No,723,Current,0
473,52,Female,Lahore,Allied Bank,290512,Yes,822,Current,1
474,57,Male,Karachi,Meezan Bank,1802977,Yes,812,Savings,0
475,69,Female,Faisalabad,Meezan Bank,1484563,No,470,Savings,1
476,33,Male,Rawalpindi,Bank Alfalah,1516742,No,864,Savings,0
477,30,Male,Faisalabad,Allied Bank,1229893,No,424,Current,1
478,67,Male,Lahore,UBL,1687166,Yes,474,Current,0
479,59,Female,Faisalabad,Bank Alfalah,633194,No,803,Current,1
480,47,Female,Lahore,Bank Alfalah,1626191,No,684,Savings,0
481,36,Female,Karachi,HBL,1760390,No,870,Savings,0
482,34,Female,Lahore,Allied Bank,890219,No,405,Current,0
483,36,Male,Lahore,Bank Alfalah,526596,Yes,827,Current,1
484,45,Female,Rawalpindi,UBL,1760677,Yes,337,Savings,1
485,43,Male,Faisalabad,HBL,566265,Yes,694,Current,1
486,54,Female,Rawalpindi,UBL,1320032,No,776,Current,0
487,43,Female,Islamabad,Meezan Bank,16714,Yes,766,Savings,1
488,40,Female,Lahore,HBL,116680,No,804,Current,0
489,26,Male,Islamabad,HBL,873669,No,614,Savings,1
490,29,Male,Rawalpindi,Bank Alfalah,1466683,Yes,584,Savings,0
491,18,Male,Faisalabad,Meezan Bank,1553347,No,763,Savings,0
492,18,Male,Rawalpindi,Bank Alfalah,586587,No,563,Current,0
493,64,Male,Faisalabad,Allied Bank,1516959,No,728,Savings,1
494,51,Female,Faisalabad,UBL,1910132,Yes,664,Savings,0
495,49,Male,Karachi,UBL,1938060,Yes,480,Savings,1
496,65,Male,Lahore,Bank Alfalah,1885920,Yes,543,Current,0
497,42,Male,Rawalpindi,UBL,911174,Yes,612,Current,1
498,57,Male,Faisalabad,UBL,478668,Yes,375,Current,0
499,62,Female,Rawalpindi,Allied Bank,1127022,Yes,561,Savings,0
500,18,Male,Rawalpindi,Meezan Bank,1273438,Yes,530,Current,0
501,33,Female,Faisalabad,HBL,71516,Yes,679,Current,1
502,56,Female,Islamabad,Bank Alfalah,1708087,Yes,608,Current,0
503,22,Female,Lahore,Bank Alfalah,447466,Yes,687,Current,0
504,39,Male,Lahore,Allied Bank,1750052,No,624,Savings,1
505,46,Female,Karachi,Allied Bank,1142097,Yes,755,Savings,1
506,20,Male,Karachi,HBL,425367,No,811,Savings,0
507,29,Male,Karachi,Meezan Bank,922105,No,642,Savings,1
508,43,Male,Lahore,Bank Alfalah,1654230,Yes,815,Savings,1
509,33,Male,Islamabad,Allied Bank,1233945,Yes,741,Savings,0
510,68,Male,Lahore,Bank Alfalah,1623752,No,848,Current,1
511,54,Female,Lahore,UBL,328339,Yes,882,Current,0
512,39,Female,Lahore,Bank Alfalah,880442,Yes,561,Current,0
513,46,Male,Lahore,Meezan Bank,736376,No,762,Current,0
514,31,Female,Islamabad,Meezan Bank,1264627,Yes,526,Savings,1
515,45,Male,Karachi,Bank Alfalah,1556466,Yes,822,Savings,1
516,22,Female,Rawalpindi,UBL,195406,No,488,Current,0
517,64,Female,Karachi,Meezan Bank,632762,No,508,Current,0
518,66,Female,Karachi,Allied Bank,1712850,No,312,Savings,1
519,47,Female,Rawalpindi,Bank Alfalah,602633,Yes,461,Current,1
520,63,Female,Lahore,UBL,1705481,No,871,Current,0
521,69,Male,Islamabad,Allied Bank,1216578,Yes,792,Current,0
522,22,Male,Islamabad,Bank Alfalah,1117693,Yes,734,Savings,0
523,29,Female,Karachi,UBL,819527,Yes,304,Savings,1
524,33,Male,Rawalpindi,Allied Bank,1791418,No,501,Savings,0
525,43,Female,Faisalabad,Meezan Bank,1062567,Yes,715,Current,1
526,43,Male,Lahore,Bank Alfalah,33519,Yes,311,Savings,0
527,65,Female,Karachi,Bank Alfalah,823089,No,696,Current,1
528,38,Female,Islamabad,Meezan Bank,797258,No,640,Current,1
529,56,Female,Rawalpindi,HBL,183697,Yes,672,Savings,0
530,53,Male,Rawalpindi,Allied Bank,1927057,No,677,Savings,1
531,50,Male,Karachi,Meezan Bank,1600665,Yes,524,Savings,1
532,47,Female,Faisalabad,Bank Alfalah,433062,Yes,481,Savings,0
533,54,Female,Islamabad,Allied Bank,49566,Yes,596,Savings,1
534,40,Male,Karachi,Allied Bank,1737093,No,606,Savings,1
535,27,Male,Faisalabad,HBL,169435,No,730,Savings,0
536,22,Male,Rawalpindi,Bank Alfalah,1451514,Yes,417,Current,1
537,53,Male,Lahore,UBL,932640,Yes,651,Savings,1
538,51,Male,Islamabad,HBL,723297,Yes,887,Current,0
539,69,Female,Islamabad,HBL,551709,Yes,345,Savings,0
540,48,Male,Faisalabad,UBL,266080,No,526,Current,0
541,27,Female,Karachi,UBL,1315806,No,655,Current,1
542,36,Female,Rawalpindi,HBL,88027,No,593,Savings,0
543,49,Male,Faisalabad,Allied Bank,541834,No,539,Savings,0
544,18,Male,Lahore,Meezan Bank,343583,No,647,Savings,0
545,22,Female,Lahore,Meezan Bank,1760559,Yes,440,Current,0
546,62,Male,Lahore,HBL,812838,No,503,Savings,0
547,21,Female,Faisalabad,Allied Bank,402353,Yes,568,Savings,0
548,33,Male,Rawalpindi,UBL,1330545,Yes,612,Current,0
549,41,Male,Islamabad,HBL,999327,No,717,Current,1
550,33,Male,Karachi,Bank Alfalah,251569,No,436,Current,1
551,19,Female,Islamabad,Allied Bank,1054583,Yes,650,Current,0
552,66,Male,Rawalpindi,Bank Alfalah,306317,Yes,460,Current,0
553,45,Female,Islamabad,Bank Alfalah,1320112,Yes,472,Current,1
554,49,Male,Faisalabad,HBL,1376339,No,429,Current,0
555,44,Female,Lahore,Allied Bank,1403834,No,378,Current,1
556,37,Male,Rawalpindi,Bank Alfalah,379215,No,868,Savings,0
557,41,Female,Rawalpindi,Allied Bank,1984003,No,356,Savings,1
558,29,Female,Islamabad,Meezan Bank,306518,Yes,699,Current,0
559,67,Female,Faisalabad,Bank Alfalah,989217,No,662,Current,1
560,52,Female,Islamabad,Bank Alfalah,1755347,Yes,634,Current,1
561,50,Female,Islamabad,Allied Bank,1385088,No,433,Current,0
562,50,Female,Rawalpindi,Meezan Bank,1853324,No,313,Current,1
563,68,Male,Islamabad,Bank Alfalah,513166,No,582,Savings,1
564,60,Female,Lahore,HBL,806988,Yes,720,Current,0
565,54,Female,Islamabad,Allied Bank,937562,Yes,426,Current,1
566,29,Female,Lahore,Allied Bank,638842,No,517,Savings,1
567,20,Male,Rawalpindi,Bank Alfalah,241059,Yes,788,Current,1
568,18,Male,Faisalabad,Meezan Bank,1477274,Yes,559,Current,1
569,50,Male,Lahore,Bank Alfalah,1103070,No,517,Savings,0
570,57,Female,Faisalabad,UBL,952509,No,788,Current,1
571,27,Male,Faisalabad,Bank Alfalah,881103,Yes,742,Current,1
572,60,Male,Lahore,UBL,492640,No,398,Current,1
573,61,Female,Rawalpindi,HBL,1091057,Yes,481,Savings,1
574,46,Female,Karachi,Allied Bank,1086977,Yes,468,Current,0
575,30,Male,Faisalabad,Allied Bank,574719,No,532,Current,1
576,29,Female,Faisalabad,Meezan Bank,336603,Yes,392,Savings,0
577,48,Female,Rawalpindi,Bank Alfalah,1411193,No,771,Savings,0
578,63,Female,Rawalpindi,HBL,133311,Yes,815,Current,1
579,19,Female,Islamabad,UBL,1307058,Yes,384,Current,0
580,68,Male,Rawalpindi,Meezan Bank,1703191,Yes,818,Current,1
581,67,Female,Faisalabad,HBL,744042,Yes,680,Current,1
582,52,Male,Lahore,HBL,1023141,Yes,706,Current,1
583,40,Male,Karachi,UBL,1004293,Yes,531,Current,0
584,34,Male,Islamabad,UBL,451720,No,550,Current,0
585,43,Male,Lahore,Allied Bank,406439,Yes,384,Savings,1
586,25,Female,Karachi,Bank Alfalah,474193,Yes,618,Savings,0
587,46,Female,Karachi,Meezan Bank,249198,Yes,492,Current,0
588,43,Female,Karachi,Bank Alfalah,50149,No,599,Savings,0
589,27,Male,Lahore,Meezan Bank,1595727,Yes,657,Current,0
590,43,Male,Islamabad,HBL,899920,Yes,856,Current,1
591,51,Male,Islamabad,UBL,1219212,Yes,752,Current,1
592,68,Female,Karachi,UBL,754984,No,862,Current,1
593,58,Male,Lahore,HBL,1605363,No,805,Savings,0
594,24,Female,Karachi,HBL,1297267,No,364,Current,1
595,21,Female,Rawalpindi,Meezan Bank,1315704,Yes,865,Current,1
596,67,Female,Islamabad,HBL,361362,Yes,521,Current,1
597,62,Female,Faisalabad,Meezan Bank,566420,Yes,765,Current,0
598,28,Male,Karachi,Bank Alfalah,1184848,No,371,Savings,0
599,46,Female,Rawalpindi,UBL,669893,Yes,773,Current,0
600,53,Male,Islamabad,UBL,748322,No,318,Savings,1
601,42,Female,Lahore,UBL,352240,No,821,Savings,1
602,38,Male,Islamabad,Bank Alfalah,1486201,Yes,714,Current,1
603,53,Male,Lahore,Bank Alfalah,1533253,Yes,663,Current,0
604,27,Female,Lahore,Allied Bank,1319661,No,827,Current,1
605,54,Female,Karachi,Meezan Bank,1999067,Yes,379,Savings,0
606,26,Female,Karachi,Meezan Bank,20633,No,489,Savings,0
607,41,Male,Islamabad,Allied Bank,1507999,No,447,Current,0
608,52,Female,Rawalpindi,UBL,1240183,Yes,742,Current,1
609,66,Female,Islamabad,Meezan Bank,1023165,Yes,564,Savings,0
610,52,Male,Faisalabad,Meezan Bank,800428,Yes,808,Current,1
611,65,Female,Lahore,UBL,141086,Yes,600,Savings,0
612,53,Male,Lahore,HBL,1007935,Yes,765,Savings,1
613,35,Female,Karachi,HBL,798106,Yes,664,Savings,0
614,66,Male,Rawalpindi,Allied Bank,441083,Yes,698,Savings,1
615,56,Male,Karachi,Bank Alfalah,1537329,No,792,Current,1
616,49,Female,Faisalabad,Meezan Bank,591539,Yes,841,Current,0
617,41,Male,Islamabad,Meezan Bank,721069,Yes,779,Savings,1
618,40,Female,Islamabad,Allied Bank,392306,Yes,467,Current,1
619,49,Female,Rawalpindi,Allied Bank,158936,Yes,390,Savings,0
620,54,Male,Karachi,Meezan Bank,1347041,No,599,Current,0
621,29,Female,Karachi,UBL,1213730,Yes,473,Savings,1
622,66,Male,Faisalabad,UBL,1045238,No,672,Current,0
623,30,Male,Islamabad,Bank Alfalah,1098707,No,323,Current,1
624,40,Male,Karachi,Meezan Bank,212565,No,500,Savings,0
625,42,Male,Rawalpindi,Meezan Bank,145282,No,306,Current,0
626,52,Male,Islamabad,Meezan Bank,1303728,No,305,Savings,0
627,58,Male,Faisalabad,Meezan Bank,785519,Yes,460,Current,1
628,47,Male,Rawalpindi,Allied Bank,1698527,No,896,Savings,0
629,34,Male,Lahore,HBL,992090,No,547,Current,1
630,66,Female,Faisalabad,Meezan Bank,880037,Yes,465,Current,1
631,37,Female,Rawalpindi,HBL,569139,No,727,Savings,0
632,65,Male,Karachi,UBL,823297,Yes,444,Savings,0
633,42,Female,Lahore,Bank Alfalah,880038,Yes,810,Current,0
634,39,Female,Faisalabad,UBL,145230,Yes,842,Current,0
635,30,Female,Karachi,Meezan Bank,131497,Yes,808,Savings,0
636,36,Female,Lahore,UBL,1378572,No,519,Savings,1
637,66,Female,Islamabad,Allied Bank,1370059,No,875,Savings,0
638,53,Female,Karachi,HBL,897518,No,375,Savings,1
639,29,Male,Rawalpindi,Meezan Bank,817004,Yes,618,Current,1
640,58,Female,Faisalabad,Allied Bank,1980180,Yes,337,Current,0
641,36,Female,Lahore,HBL,1234117,Yes,865,Current,0
642,29,Female,Karachi,Allied Bank,1926069,No,813,Current,1
643,26,Female,Islamabad,UBL,201933,Yes,545,Current,1
644,24,Male,Faisalabad,Meezan Bank,1601320,No,439,Current,0
645,45,Male,Faisalabad,UBL,852235,No,557,Savings,1
646,31,Male,Karachi,Bank Alfalah,1386353,Yes,680,Current,1
647,48,Male,Islamabad,Meezan Bank,740379,Yes,777,Savings,1
648,69,Female,Lahore,UBL,1573285,Yes,484,Savings,0
649,36,Male,Karachi,Meezan Bank,1619096,Yes,602,Savings,1
650,64,Male,Lahore,HBL,77323,Yes,793,Savings,1
651,33,Male,Faisalabad,Meezan Bank,1951075,No,463,Current,1
652,22,Male,Lahore,Meezan Bank,1473580,No,502,Savings,0
653,52,Female,Islamabad,HBL,1026491,Yes,707,Savings,0
654,29,Male,Rawalpindi,UBL,1861100,Yes,509,Current,1
655,42,Female,Islamabad,Meezan Bank,1846140,Yes,400,Savings,1
656,69,Male,Lahore,Allied Bank,743210,No,745,Savings,1
657,38,Female,Karachi,Meezan Bank,1293829,No,860,Current,0
658,53,Female,Faisalabad,UBL,1277766,No,667,Savings,0
659,40,Male,Rawalpindi,HBL,1713888,No,538,Current,1
660,33,Male,Karachi,UBL,1315651,Yes,590,Current,1
661,56,Male,Karachi,Bank Alfalah,1811708,No,671,Current,1
662,62,Male,Islamabad,Meezan Bank,259596,No,730,Current,1
663,59,Female,Lahore,Meezan Bank,285212,Yes,579,Current,1
664,56,Female,Islamabad,HBL,189598,Yes,766,Savings,1
665,31,Male,Lahore,Meezan Bank,1510750,No,615,Current,1
666,48,Male,Islamabad,Allied Bank,125729,Yes,376,Current,0
667,22,Female,Karachi,Allied Bank,86593,Yes,450,Current,0
668,52,Male,Faisalabad,UBL,1113617,Yes,695,Current,0
669,40,Female,Lahore,HBL,1813094,No,795,Current,1
670,46,Male,Rawalpindi,Bank Alfalah,1293690,No,596,Savings,0
671,60,Female,Rawalpindi,UBL,335516,Yes,706,Savings,1
672,28,Female,Karachi,HBL,1650426,Yes,586,Current,0
673,35,Female,Islamabad,HBL,888531,No,792,Savings,0
674,64,Female,Islamabad,UBL,1646910,No,835,Current,0
675,29,Female,Karachi,UBL,1031173,Yes,755,Current,0
676,26,Male,Rawalpindi,Meezan Bank,1973096,Yes,791,Current,0
677,27,Female,Rawalpindi,Bank Alfalah,1941466,No,308,Savings,1
678,61,Male,Islamabad,Allied Bank,1196737,Yes,431,Current,1
679,34,Female,Lahore,Meezan Bank,813055,No,376,Current,0
680,55,Female,Faisalabad,HBL,846073,Yes,430,Savings,1
681,24,Male,Lahore,Bank Alfalah,1332763,No,711,Current,0
682,63,Male,Rawalpindi,Bank Alfalah,1125148,Yes,389,Savings,0
683,30,Male,Lahore,UBL,991640,No,797,Savings,0
684,57,Male,Faisalabad,Bank Alfalah,1969226,Yes,653,Current,1
685,59,Female,Lahore,Bank Alfalah,1539844,Yes,570,Savings,0
686,26,Male,Lahore,HBL,1145276,Yes,691,Current,0
687,67,Female,Lahore,Meezan Bank,67061,Yes,731,Savings,1
688,44,Male,Lahore,Bank Alfalah,1176533,No,771,Savings,0
689,19,Male,Karachi,UBL,802554,Yes,607,Savings,1
690,22,Female,Rawalpindi,Meezan Bank,843778,No,807,Current,1
691,46,Female,Faisalabad,UBL,1577226,No,354,Savings,1
692,54,Male,Rawalpindi,Bank Alfalah,1286970,Yes,336,Current,1
693,55,Female,Karachi,Meezan Bank,910425,No,354,Current,1
694,36,Female,Karachi,Bank Alfalah,419366,Yes,823,Current,1
695,25,Female,Karachi,HBL,1146206,No,762,Savings,1
696,65,Female,Karachi,Meezan Bank,87228,Yes,777,Savings,1
697,62,Female,Lahore,UBL,284198,Yes,510,Current,1
698,18,Female,Rawalpindi,HBL,536055,No,525,Current,1
699,39,Female,Islamabad,Allied Bank,14708,No,306,Current,1
700,69,Female,Faisalabad,UBL,1820593,Yes,839,Current,1
701,34,Male,Karachi,Bank Alfalah,1903007,No,511,Current,1
702,24,Female,Rawalpindi,UBL,586446,Yes,488,Current,1
703,42,Male,Karachi,Allied Bank,956796,Yes,374,Savings,1
704,62,Female,Karachi,UBL,38082,No,413,Current,1
705,21,Female,Karachi,HBL,44024,Yes,450,Current,1
706,53,Female,Karachi,UBL,1035951,No,735,Current,0
707,23,Female,Karachi,Meezan Bank,295605,Yes,383,Current,0
708,48,Male,Faisalabad,Allied Bank,1063927,Yes,511,Savings,1
709,36,Male,Rawalpindi,UBL,1550845,Yes,760,Savings,1
710,61,Female,Karachi,Allied Bank,879060,No,476,Current,0
711,56,Male,Karachi,HBL,114720,Yes,611,Current,0
712,44,Female,Karachi,Meezan Bank,1707365,Yes,458,Current,1
713,27,Female,Karachi,Bank Alfalah,1491510,No,485,Savings,1
714,43,Male,Lahore,UBL,1955640,Yes,770,Savings,0
715,36,Male,Lahore,HBL,530751,No,608,Savings,1
716,56,Female,Islamabad,Allied Bank,1673441,No,545,Current,0
717,20,Female,Karachi,Allied Bank,136875,No,683,Savings,1
718,62,Male,Islamabad,HBL,756572,Yes,341,Current,0
719,30,Female,Faisalabad,UBL,1945025,No,584,Current,1
720,67,Male,Islamabad,Bank Alfalah,678137,Yes,599,Current,1
721,45,Female,Rawalpindi,UBL,1803792,No,735,Current,0
722,37,Female,Lahore,Meezan Bank,149380,Yes,668,Current,1
723,45,Male,Lahore,UBL,1626305,No,785,Savings,0
724,25,Male,Karachi,Meezan Bank,647970,No,735,Savings,0
725,58,Male,Karachi,Allied Bank,90865,No,727,Savings,0
726,56,Female,Faisalabad,Meezan Bank,23882,Yes,480,Current,1
727,18,Female,Faisalabad,Bank Alfalah,124883,No,639,Savings,0
728,20,Female,Rawalpindi,HBL,1980794,Yes,790,Current,1
729,30,Female,Karachi,Meezan Bank,1281234,Yes,794,Current,0
730,45,Male,Karachi,UBL,184504,Yes,462,Current,0
731,66,Female,Faisalabad,Meezan Bank,1270937,Yes,857,Savings,0
732,42,Female,Faisalabad,Allied Bank,1416235,Yes,755,Savings,0
733,50,Female,Faisalabad,Meezan Bank,1693489,Yes,391,Savings,1
734,55,Male,Lahore,Bank Alfalah,1007670,No,404,Savings,1
735,23,Female,Islamabad,Meezan Bank,660222,No,738,Current,1
736,61,Female,Islamabad,Bank Alfalah,1469450,Yes,797,Current,1
737,62,Male,Karachi,UBL,734605,Yes,627,Current,1
738,49,Female,Lahore,Allied Bank,1812578,No,840,Current,1
739,62,Female,Faisalabad,HBL,377209,No,808,Current,0
740,64,Male,Karachi,UBL,521415,Yes,550,Savings,1
741,38,Female,Lahore,UBL,767939,No,490,Savings,1
742,33,Female,Rawalpindi,HBL,1317245,Yes,346,Current,1
743,38,Female,Lahore,Meezan Bank,1922035,No,550,Current,1
744,28,Male,Karachi,Meezan Bank,1764744,No,363,Current,1
745,54,Female,Islamabad,Meezan Bank,1098106,No,619,Current,1
746,53,Female,Faisalabad,Allied Bank,149906,No,823,Current,0
747,52,Male,Rawalpindi,UBL,1466150,No,591,Savings,0
748,36,Male,Lahore,Bank Alfalah,1985952,Yes,328,Current,1
749,37,Female,Karachi,HBL,1379414,Yes,736,Savings,0
750,35,Female,Karachi,UBL,97193,No,896,Savings,1
751,64,Female,Faisalabad,Meezan Bank,1706362,Yes,885,Current,0
752,58,Female,Karachi,HBL,191393,Yes,346,Current,1
753,66,Male,Karachi,Bank Alfalah,755723,No,716,Savings,0
754,31,Female,Faisalabad,UBL,1263357,Yes,892,Savings,0
755,32,Male,Rawalpindi,UBL,288829,Yes,750,Savings,1
756,48,Male,Islamabad,Allied Bank,1987413,No,854,Current,1
757,18,Female,Islamabad,UBL,126254,Yes,373,Savings,0
758,20,Female,Lahore,UBL,676716,No,352,Current,1
759,33,Male,Rawalpindi,Bank Alfalah,1361304,No,532,Savings,1
760,40,Male,Lahore,Bank Alfalah,1562245,Yes,499,Current,1
761,28,Female,Islamabad,HBL,1241010,No,848,Current,1
762,29,Male,Faisalabad,Meezan Bank,545632,Yes,396,Savings,1
763,27,Female,Karachi,Bank Alfalah,1697355,Yes,348,Current,1
764,49,Female,Islamabad,HBL,54619,No,821,Current,0
765,33,Male,Rawalpindi,UBL,508750,Yes,339,Savings,1
766,25,Male,Islamabad,HBL,1689971,Yes,452,Current,1
767,55,Female,Rawalpindi,HBL,484547,Yes,405,Savings,0
768,29,Male,Rawalpindi,HBL,236351,Yes,852,Savings,0
769,41,Female,Rawalpindi,HBL,1191591,Yes,510,Savings,0
770,45,Female,Lahore,Bank Alfalah,1279833,Yes,501,Current,1
771,25,Female,Faisalabad,Meezan Bank,725577,Yes,732,Current,0
772,45,Male,Islamabad,HBL,122319,No,864,Savings,0
773,53,Female,Faisalabad,Allied Bank,1472813,Yes,446,Current,0
774,43,Female,Karachi,UBL,804780,No,798,Savings,0
775,25,Female,Islamabad,UBL,1266934,No,581,Savings,0
776,67,Female,Faisalabad,UBL,1522713,Yes,609,Savings,0
777,45,Female,Faisalabad,UBL,681999,No,350,Current,0
778,45,Female,Karachi,UBL,1143606,No,794,Current,0
779,54,Female,Rawalpindi,HBL,467782,No,708,Current,1
780,58,Female,Islamabad,Meezan Bank,707371,Yes,572,Savings,1
781,53,Female,Islamabad,Allied Bank,779937,No,757,Savings,0
782,44,Female,Karachi,Bank Alfalah,1292984,No,419,Current,1
783,34,Female,Rawalpindi,Allied Bank,1425285,No,345,Current,1
784,26,Male,Islamabad,Bank Alfalah,1044609,No,542,Savings,1
785,50,Female,Islamabad,Bank Alfalah,815072,No,610,Savings,0
786,37,Female,Islamabad,Allied Bank,1093978,No,861,Savings,0
787,30,Female,Rawalpindi,HBL,1123664,Yes,630,Savings,1
788,45,Male,Karachi,UBL,405107,No,310,Current,0
789,65,Female,Islamabad,HBL,169331,No,723,Current,1
790,46,Male,Faisalabad,UBL,466237,Yes,347,Savings,0
791,30,Female,Rawalpindi,Meezan Bank,1218635,Yes,676,Savings,1
792,63,Female,Lahore,Bank Alfalah,1242264,No,867,Current,0
793,52,Male,Karachi,Allied Bank,1975996,No,307,Savings,0
794,23,Female,Faisalabad,Meezan Bank,1200331,Yes,825,Savings,1
795,35,Male,Islamabad,UBL,464299,No,669,Current,1
796,68,Male,Lahore,HBL,1854975,No,739,Current,1
797,22,Female,Karachi,Allied Bank,611952,Yes,865,Current,1
798,64,Female,Rawalpindi,Bank Alfalah,967698,No,783,Savings,0
799,42,Female,Lahore,Meezan Bank,634562,Yes,572,Savings,0
800,19,Female,Lahore,Bank Alfalah,234903,No,430,Current,1
801,27,Male,Faisalabad,UBL,1537665,No,820,Current,1
